size_compress,headers_length,packets_rank,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
235,384,1,16,16,23,42,42,45,59,63,67,71,81,84,110,126,142,158,175,194,199,217,217,225,235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20904
193,384,4,16,16,19,35,35,37,53,61,69,69,69,91,91,111,125,143,159,163,165,181,181,187,190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20907
410,624,13,16,16,23,37,37,41,56,64,72,73,77,98,100,115,130,147,164,165,166,180,180,193,207,215,222,231,245,257,273,288,303,316,336,345,357,367,383,393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20916
208,384,23,16,16,19,31,36,36,56,56,62,65,74,78,104,120,136,152,167,176,182,197,197,204,205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20926
211,384,13,16,16,22,39,39,40,57,63,70,70,75,95,97,109,129,146,159,162,164,181,181,188,199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20943
193,384,2,16,16,17,36,36,39,54,56,69,71,74,95,97,113,130,146,163,164,166,182,182,187,190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20955
398,624,49,16,16,16,39,39,43,57,63,71,73,73,95,99,116,131,147,162,164,165,182,182,194,204,215,222,228,240,251,261,279,292,305,326,337,345,357,369,388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21002
385,632,60,16,16,22,36,36,36,54,59,62,66,78,79,93,113,129,146,162,164,168,182,182,190,192,211,222,238,250,265,280,290,299,309,319,327,332,342,349,360,382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21013
191,384,82,16,16,17,35,35,37,54,57,61,65,76,76,94,114,127,147,162,163,165,181,181,187,187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21035
224,384,86,16,16,22,38,38,44,59,64,71,71,79,98,99,116,131,150,165,165,168,184,184,196,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21039
227,384,1,16,16,24,36,39,39,55,59,61,67,78,78,96,113,128,147,161,181,188,202,202,206,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21046
190,384,7,16,16,17,28,28,38,53,59,66,69,71,95,98,114,131,145,163,167,169,183,183,189,190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21052
273,488,18,16,16,25,43,43,43,63,66,69,69,83,86,103,120,136,154,171,171,177,191,191,199,203,214,221,232,238,245,257,266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21063
397,640,10,16,16,24,42,42,45,60,67,73,76,79,102,105,121,134,151,169,169,172,189,189,201,212,222,224,239,252,260,273,292,303,314,323,339,347,354,364,371,388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21080
399,640,12,16,16,24,40,40,45,62,68,75,75,79,103,105,120,136,150,168,168,171,189,189,200,211,218,228,237,248,260,275,295,304,317,327,340,349,361,367,378,392,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21082
385,600,39,16,16,22,37,37,40,54,57,61,64,76,76,104,121,137,152,167,167,170,186,186,193,193,218,229,238,256,267,280,296,303,315,328,335,350,361,379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21109
