size_compress,headers_length,packets_rank,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
241,384,1,16,16,23,42,43,43,59,59,68,71,83,84,107,126,142,156,175,193,200,215,215,228,238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20904
189,384,4,16,16,19,35,35,38,54,60,67,67,71,93,95,110,126,140,160,161,163,179,179,184,187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20907
397,624,13,16,16,23,40,40,41,55,67,72,73,76,99,102,116,132,148,165,166,169,184,184,193,198,206,210,224,241,251,269,282,294,311,320,337,349,363,377,388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20916
203,384,23,16,16,19,31,37,37,55,55,60,64,76,76,101,118,133,149,167,177,180,195,195,201,203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20926
207,384,13,16,16,22,36,36,42,58,62,66,66,73,92,92,109,123,141,152,158,160,177,177,182,188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20943
192,384,2,16,16,17,37,37,39,55,63,67,69,72,95,95,114,130,145,162,163,167,182,182,187,189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20955
389,624,49,16,16,22,38,40,44,59,63,68,71,71,95,98,115,133,148,163,163,166,181,181,190,196,205,211,218,227,241,255,267,284,301,319,328,337,350,366,379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21002
375,632,60,16,16,16,38,38,38,56,56,61,65,76,77,96,112,128,146,162,162,165,180,180,186,188,206,215,234,244,265,274,284,293,300,311,315,319,331,333,349,371,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21013
189,384,82,16,16,17,34,34,37,53,55,61,64,74,77,92,109,126,143,157,161,162,177,177,181,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21035
227,384,86,16,16,22,37,37,43,58,63,70,70,75,96,99,116,133,145,165,165,167,184,184,198,211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21039
225,384,1,16,16,24,36,39,39,55,58,60,64,78,78,94,110,124,145,159,180,186,201,201,212,222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21046
187,384,7,16,16,17,35,35,36,51,59,63,63,68,86,93,108,125,143,157,159,162,175,175,182,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21052
260,488,18,16,16,26,42,43,44,58,65,68,71,84,84,100,116,134,150,168,168,172,188,188,193,195,208,209,219,225,237,245,253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21063
372,640,10,16,16,22,39,40,43,59,63,68,71,75,95,97,111,127,144,159,160,163,180,180,188,193,203,209,219,229,240,255,276,287,295,308,315,324,338,346,356,369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21080
371,640,12,16,16,22,40,41,42,60,66,69,72,75,96,97,113,128,143,158,160,163,179,179,186,193,199,209,216,228,238,255,268,278,288,300,312,318,331,338,345,362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21082
370,600,39,16,16,26,39,39,39,58,59,63,65,78,78,97,116,129,147,162,162,165,181,181,184,190,207,217,232,246,253,264,280,287,298,309,311,326,347,362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21109
375,640,42,16,16,22,39,39,41,54,63,63,63,72,88,94,110,126,142,158,158,162,176,176,187,192,201,209,220,233,242,252,272,282,291,301,316,320,333,340,353,360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21112
381,624,61,16,16,22,40,40,42,59,64,70,70,74,94,95,112,129,143,161,162,165,180,180,186,194,202,210,218,227,237,249,262,274,292,308,319,328,339,356,366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21131
219,384,84,16,16,22,39,39,39,57,57,69,69,73,90,96,108,125,140,156,156,162,176,176,191,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21154
187,384,21,16,16,17,32,32,36,51,58,63,64,68,90,92,112,128,141,159,160,162,173,173,183,184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21181
192,384,2,16,16,17,34,35,36,50,57,62,62,67,91,94,109,127,142,159,163,167,181,181,187,187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21186
194,384,4,16,16,17,33,33,33,51,58,61,64,68,90,94,114,129,139,161,166,166,184,184,190,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21188
321,512,7,16,16,24,41,41,44,61,64,73,73,77,102,104,123,136,155,170,170,174,189,189,198,213,225,233,236,247,262,271,282,290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21191
388,624,10,16,16,23,37,37,41,56,63,67,67,72,91,91,108,125,139,154,157,161,175,175,187,198,207,215,223,236,244,255,275,283,297,307,320,336,344,355,375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21219
398,736,17,16,16,23,39,39,44,58,63,66,70,81,81,97,114,128,145,156,160,162,176,176,186,192,210,217,227,230,238,256,265,274,286,297,303,316,325,327,327,339,347,358,364,374,383,387,-1,-1,-1,-1,-1,21226
227,384,0,16,16,22,42,44,46,61,63,72,72,76,96,98,112,128,138,146,165,180,199,199,211,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21237
207,384,14,16,16,23,37,37,44,60,66,72,72,76,95,98,111,127,141,159,159,163,180,180,185,193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21251
186,384,31,16,16,19,36,36,38,56,60,65,65,70,87,87,107,123,137,153,158,160,176,176,181,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21268
183,384,4,16,16,19,35,35,39,47,59,63,63,70,88,90,104,121,137,153,153,158,172,172,177,178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21275
