size_compress,headers_length,packets_rank,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
186,384,8,16,16,16,33,34,39,52,59,63,63,66,66,86,104,118,133,152,154,170,186,186,186,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201112
177,384,4,16,16,17,29,29,39,56,63,63,63,71,73,91,106,124,141,156,156,156,175,175,175,175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201154
199,384,7,16,16,16,31,32,34,49,53,60,75,81,97,97,115,132,148,167,170,186,199,199,199,199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201157
334,816,5,16,16,31,49,54,56,74,82,86,86,91,91,111,125,142,160,174,178,182,198,201,218,219,219,219,224,224,224,230,230,234,234,245,251,251,254,257,259,264,266,273,273,275,281,281,292,294,301,309,317,201165
191,384,9,16,16,17,33,33,39,58,66,68,68,73,73,89,109,125,140,157,159,174,191,191,191,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201169
186,384,1,16,16,20,33,37,38,53,61,61,61,70,70,89,102,121,138,152,156,156,175,175,185,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201595
612,816,3,16,16,25,41,43,45,58,63,67,67,72,92,99,114,130,144,159,165,169,183,183,200,200,208,219,233,242,251,263,288,305,323,339,359,373,388,395,403,422,426,435,462,483,495,509,526,541,561,582,599,201606
204,384,7,16,16,16,31,32,35,52,55,62,64,66,86,86,109,121,136,155,155,187,202,202,202,202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201610
171,384,2,16,16,16,31,32,35,47,47,58,60,65,85,87,102,120,135,149,149,154,170,170,170,170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201646
631,816,3,16,16,31,48,49,50,65,67,73,74,81,101,105,119,136,153,166,175,177,195,195,210,210,220,229,243,251,260,278,292,303,324,346,361,375,387,419,441,455,470,477,489,518,532,538,556,568,586,600,615,201656
174,384,2,16,16,16,30,32,35,50,55,61,63,68,88,92,108,123,140,158,158,161,174,174,174,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201675
177,384,5,16,16,16,31,34,35,51,59,61,62,66,66,89,102,121,137,155,158,160,172,172,172,172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201678
495,816,3,16,16,28,43,45,49,65,69,76,77,82,104,105,122,138,156,172,174,180,199,199,213,213,223,230,247,255,265,281,298,316,329,349,370,382,386,391,403,405,410,415,428,431,439,444,456,461,475,485,486,201685
180,384,7,16,16,16,31,31,31,45,55,61,62,66,90,91,109,125,139,160,163,166,180,180,180,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201689
213,384,8,16,16,16,32,40,41,59,64,70,71,76,96,101,116,133,147,167,169,193,207,213,213,213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201699
169,384,2,16,16,17,30,30,35,49,49,57,62,67,82,82,102,118,128,150,152,152,169,169,169,169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201778
174,384,4,16,16,17,32,33,37,55,62,65,66,70,70,86,104,120,136,153,154,158,174,174,174,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201780
183,384,8,16,16,17,31,35,38,54,57,62,62,68,81,86,103,117,134,149,149,172,183,183,183,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201803
168,384,0,16,16,23,39,40,43,60,63,66,67,69,90,95,110,126,130,132,136,148,161,161,168,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201806
191,384,6,16,16,17,32,33,36,50,53,58,61,64,82,84,100,116,136,152,153,172,190,190,191,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201822
175,384,9,16,16,17,28,32,32,50,55,62,62,67,81,84,100,112,133,146,154,157,175,175,175,175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201843
