packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
0,496,359,0,2,16,16,23,42,46,87,87,93,122,125,133,148,163,170,170,170,170,170,198,220,243,263,281,297,316,331,338,351,359,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34336
0,488,372,0,7,20,20,24,41,46,86,89,92,139,139,146,162,176,186,186,186,188,188,202,226,252,267,286,306,323,346,347,367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34362
0,480,348,0,6,21,21,25,41,47,82,88,88,128,128,132,152,169,177,177,177,179,179,195,213,239,253,272,294,309,323,342,348,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34368
3,800,595,0,6,23,23,23,41,42,48,49,98,98,132,132,155,171,181,181,186,189,191,207,236,258,277,289,303,312,329,330,346,357,368,386,388,408,413,420,434,448,464,487,507,537,544,551,552,560,580,584,595,34415
1,800,678,0,4,22,22,23,38,38,48,54,60,60,107,117,131,149,165,165,165,167,167,174,198,208,227,246,260,272,290,314,335,351,375,390,405,405,416,427,448,474,485,513,537,564,564,573,582,588,637,654,678,34441
4,592,443,0,5,22,22,25,37,43,65,65,70,106,107,113,126,147,157,157,157,157,157,175,198,213,231,251,260,277,296,316,336,362,379,398,421,431,435,443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34510
9,800,603,0,5,20,20,20,41,42,47,52,64,64,99,112,126,141,160,160,160,161,162,162,164,177,197,219,238,252,257,280,298,327,347,362,385,395,401,403,425,443,462,484,503,533,538,549,556,564,574,587,603,34549
7,800,530,0,6,22,22,22,42,42,45,53,65,65,83,90,105,119,137,137,139,145,147,147,150,160,188,206,221,235,246,249,253,269,273,283,290,317,332,347,371,385,390,396,406,432,445,462,477,487,500,511,530,34565
10,592,473,0,4,21,21,23,38,44,63,67,69,137,137,145,162,177,189,189,189,190,190,206,231,243,265,282,298,310,329,349,368,392,414,426,448,459,465,473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34782
2,592,459,0,4,20,20,24,41,45,66,70,73,121,121,131,146,163,167,167,167,167,167,191,213,226,245,266,281,293,313,331,352,379,399,413,438,447,452,459,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34834
