packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
2,368,205,0,1,13,13,17,31,31,75,100,100,116,124,139,156,172,186,189,189,204,204,205,205,205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39449
6,528,410,0,4,18,18,23,33,50,53,53,148,148,168,187,203,212,234,238,241,258,258,280,281,293,297,309,324,330,341,357,365,379,389,410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39453
21,368,233,0,1,16,18,19,40,41,84,109,109,132,132,150,165,182,195,215,217,232,232,233,233,233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39468
5,528,378,0,4,20,22,26,43,43,90,114,114,134,134,152,165,182,199,205,205,223,223,237,242,252,275,287,299,313,319,339,346,358,362,378,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39475
11,648,531,0,3,21,21,25,38,38,77,101,101,119,119,136,156,168,184,184,184,207,207,230,242,253,274,293,312,326,342,355,375,384,405,424,439,450,466,485,492,501,522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39481
22,368,251,0,0,19,19,19,39,39,80,106,106,125,127,142,159,175,190,193,193,209,209,225,242,251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39492
25,368,214,0,1,14,14,18,36,36,79,106,106,124,127,143,160,175,191,195,195,214,214,214,214,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39495
23,368,218,0,1,17,17,20,39,39,86,112,112,136,138,155,170,187,202,205,205,218,218,218,218,218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39521
4,368,218,0,1,17,19,21,37,37,87,113,113,135,135,152,168,184,200,201,201,218,218,218,218,218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39528
15,800,664,0,36,53,53,53,73,73,112,137,138,158,158,175,193,208,224,224,225,241,241,257,278,291,304,320,332,347,358,366,379,394,414,418,434,449,464,477,485,499,513,531,548,570,579,596,612,624,635,652,664,39539
19,368,275,0,1,16,17,21,38,49,58,58,150,150,173,191,208,224,242,256,256,275,275,275,275,275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39543
4,368,214,0,1,14,17,20,37,37,94,118,119,130,131,146,162,175,196,197,197,213,213,214,214,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39551
5,528,357,0,5,21,21,24,39,39,81,106,106,123,123,137,155,170,190,190,190,207,207,222,227,240,258,272,285,294,305,321,329,342,348,357,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39629
8,528,361,0,5,22,23,26,43,43,88,114,114,130,130,143,163,173,198,199,199,216,216,222,230,237,256,270,283,295,305,321,328,339,346,361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39632
23,368,261,0,1,16,21,21,41,52,60,60,152,152,165,181,197,207,230,248,251,261,261,261,261,261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39647
16,368,269,0,0,25,25,27,41,41,94,119,119,139,139,158,172,190,206,207,207,227,227,239,259,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39695
12,368,243,0,0,22,23,24,39,42,81,108,108,133,136,150,168,185,200,201,201,217,217,227,230,243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39713
14,800,673,0,28,49,50,53,69,70,112,134,134,163,163,180,196,213,228,232,233,249,249,266,285,301,313,328,340,356,368,377,389,401,422,425,441,456,470,484,495,504,520,539,559,578,586,604,619,632,644,656,673,39715
16,368,271,0,0,19,23,24,41,42,93,117,117,144,145,161,178,194,209,209,212,229,229,245,262,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39717
18,368,274,0,1,13,20,20,36,50,58,60,152,152,171,187,205,217,236,253,253,271,271,274,274,274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39719
19,368,228,0,1,18,19,20,34,34,87,112,112,139,140,156,173,185,206,211,213,228,228,228,228,228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39720
3,800,686,0,12,29,29,29,47,59,66,66,160,162,176,195,209,226,244,246,246,262,262,277,279,298,305,316,328,337,355,365,376,393,403,414,425,446,472,494,515,532,545,565,580,588,597,614,632,643,660,674,686,39726
15,720,554,0,7,23,23,27,41,52,62,62,154,154,171,187,202,221,238,238,243,262,262,271,277,289,298,315,319,331,350,366,376,386,396,412,437,448,457,469,477,483,499,510,520,527,540,554,-1,-1,-1,-1,-1,39738
4,528,372,0,5,28,28,30,47,48,78,101,101,133,133,157,172,189,203,205,205,222,222,240,247,255,275,286,301,312,320,338,345,358,363,372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39780
12,368,247,0,0,19,20,21,38,41,76,100,100,134,137,154,171,184,203,205,205,221,221,231,236,247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39788
20,368,265,0,1,16,18,18,36,50,57,57,150,150,171,186,200,217,234,248,249,264,264,265,265,265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39796
1,368,301,0,2,19,23,24,40,53,61,63,156,156,170,186,202,218,230,264,264,289,289,297,297,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39889
2,368,222,0,1,13,18,20,35,35,89,114,114,138,139,153,171,187,203,208,209,219,219,222,222,222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39890
3,800,699,0,13,31,33,33,55,71,82,83,175,176,188,205,216,237,254,254,257,274,274,282,282,302,311,325,335,344,364,372,384,398,409,424,430,454,478,503,524,538,552,571,580,596,599,619,635,647,668,681,699,39891
8,528,371,0,3,19,19,26,39,43,86,108,108,131,138,154,168,186,204,204,204,223,223,234,242,249,267,278,294,305,315,330,337,351,355,371,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39896
9,704,533,0,6,22,26,26,40,57,63,63,159,159,172,189,205,222,236,236,236,256,256,262,263,268,279,294,308,316,327,344,352,364,372,381,393,403,418,435,452,467,476,489,503,513,533,-1,-1,-1,-1,-1,-1,39897
1,368,301,0,2,17,20,20,37,51,62,63,155,155,170,187,204,219,237,269,269,282,282,294,297,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39973
9,704,537,0,6,22,23,24,40,55,63,63,155,155,171,188,201,218,237,241,243,258,258,264,264,272,282,291,311,324,333,349,357,369,375,384,396,407,421,440,456,471,480,493,503,519,537,-1,-1,-1,-1,-1,-1,39981
15,800,666,0,30,46,48,50,64,67,113,140,140,157,158,175,191,208,225,225,225,241,241,258,280,296,306,317,333,348,362,371,382,393,416,421,435,447,465,478,488,498,515,533,553,572,585,597,614,627,637,654,666,40041
19,368,272,0,0,19,19,23,41,42,103,128,128,142,142,161,177,191,205,209,209,226,226,245,261,272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40045
22,368,208,0,1,18,19,22,38,39,82,107,107,123,123,140,154,169,190,192,192,208,208,208,208,208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40048
23,368,243,0,1,18,20,20,39,39,102,126,126,142,144,161,176,184,208,225,225,239,239,243,243,243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40049
4,368,249,0,1,16,17,17,35,49,53,57,149,165,167,181,199,213,228,234,234,249,249,249,249,249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40199
22,368,262,0,1,16,16,18,33,46,56,56,149,173,177,191,208,224,236,244,244,262,262,262,262,262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40243
24,368,235,0,1,15,15,18,35,35,80,106,107,107,126,140,156,169,185,192,213,235,235,235,235,235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40245
7,528,373,0,5,21,21,21,42,43,91,112,112,118,133,151,165,185,201,204,204,221,221,241,243,256,260,272,283,295,305,320,327,345,353,373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40253
8,496,391,0,9,27,29,29,46,56,61,61,154,174,176,190,207,224,240,243,243,257,257,268,275,285,302,308,324,336,344,363,374,391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40254
25,368,275,0,1,18,21,21,41,53,61,61,154,172,172,190,207,224,240,255,257,275,275,275,275,275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40271
3,800,729,0,22,43,43,46,59,63,112,135,135,138,155,172,186,205,222,222,222,240,240,248,251,271,284,295,306,318,325,341,356,361,366,387,400,416,421,440,458,485,511,536,570,579,606,630,653,673,694,709,729,40309
5,528,370,0,5,21,22,25,42,42,89,113,113,113,133,150,165,183,200,200,200,222,222,240,240,255,262,269,285,293,304,318,326,342,351,370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40311
22,368,283,0,1,18,21,22,38,51,59,59,152,178,181,195,212,228,245,262,262,281,281,283,283,283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40328
13,368,276,0,0,19,19,19,36,45,54,58,150,169,169,187,201,219,232,232,232,254,254,264,264,276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40343
18,368,215,0,1,16,16,20,36,36,81,105,105,109,122,136,155,171,185,190,195,214,214,215,215,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40374
20,472,339,0,12,29,31,32,51,51,101,124,124,130,144,159,176,191,209,209,212,233,233,239,240,255,264,276,286,292,306,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40376
25,368,279,0,1,15,17,17,35,52,59,59,152,175,178,194,211,224,244,259,259,278,278,279,279,279,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40381
4,496,407,0,9,33,34,34,46,64,73,73,167,176,178,195,207,223,246,246,246,264,264,284,290,305,318,321,341,351,361,377,390,407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40387
6,528,382,0,5,33,33,34,53,53,102,128,128,128,149,165,182,196,214,214,216,231,231,252,252,266,273,282,296,302,315,330,335,355,363,382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40389
