packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
2,368,490,0,0,18,18,18,35,35,70,259,353,396,401,417,434,450,470,471,472,490,490,490,490,490,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23748
6,800,1254,0,19,28,28,38,53,152,234,251,322,322,347,362,379,393,411,411,414,425,425,475,496,533,550,604,647,677,713,742,757,782,794,826,845,876,890,913,934,995,1012,1028,1045,1063,1085,1099,1130,1151,1186,1217,1254,23752
4,800,944,0,15,33,33,37,52,136,221,242,314,316,336,352,370,386,403,406,412,428,428,438,441,444,449,451,451,452,454,459,467,481,485,497,531,558,582,601,632,653,682,712,730,746,761,774,801,846,880,897,944,23767
2,368,473,0,0,16,16,16,30,30,77,259,351,390,390,405,415,437,454,456,456,473,473,473,473,473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23774
8,368,428,0,0,16,17,19,33,133,228,246,318,319,340,348,372,390,407,407,407,428,428,428,428,428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23780
0,368,462,0,2,23,23,23,40,40,89,270,365,399,399,414,434,438,438,440,440,454,454,462,462,462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23812
3,800,930,0,10,29,29,29,51,51,95,277,370,409,409,421,441,457,477,482,482,499,499,513,513,537,552,571,589,603,625,650,667,692,706,727,741,764,772,785,798,805,816,828,843,843,868,881,887,900,910,917,930,23815
0,368,466,0,2,22,24,24,42,42,92,273,368,404,404,416,435,439,439,440,440,456,456,466,466,466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23841
7,368,492,0,0,18,18,18,37,37,84,266,357,393,393,408,425,441,461,461,477,492,492,492,492,492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23848
2,368,476,0,0,18,19,19,38,38,84,266,357,393,393,415,431,444,463,463,465,476,476,476,476,476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23853
