packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
2,368,224,0,0,16,16,16,34,39,107,124,124,142,142,157,173,189,207,207,207,224,224,224,224,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39449
6,528,283,0,11,26,28,28,45,58,58,58,93,111,129,145,162,176,193,196,196,213,213,220,220,225,225,231,236,243,253,255,264,271,279,283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39453
21,368,230,0,0,16,16,17,30,36,104,121,121,139,139,153,171,186,201,211,211,228,228,230,230,230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39468
5,528,392,0,11,25,25,25,50,53,123,139,139,153,153,172,188,205,223,223,225,244,244,257,263,268,290,316,334,357,357,368,374,384,385,392,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39475
11,648,518,0,5,22,23,24,42,49,117,133,133,148,148,167,182,199,216,216,216,238,238,245,262,265,275,279,291,311,326,341,347,358,395,415,432,442,453,461,473,480,509,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39481
22,368,258,0,5,22,24,25,44,48,116,132,132,146,147,163,181,197,216,218,219,237,237,241,258,258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39492
25,368,225,0,0,16,17,17,34,41,109,125,125,140,140,158,174,189,205,205,205,225,225,225,225,225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39495
23,368,218,0,0,10,10,10,32,35,104,120,120,135,135,148,164,181,198,198,198,218,218,218,218,218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39521
4,368,223,0,0,15,17,17,36,40,108,124,124,141,141,155,172,186,203,203,203,222,222,223,223,223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39528
15,800,561,0,23,37,43,43,63,67,135,152,152,167,167,180,197,211,229,229,229,248,248,260,267,275,288,289,296,306,306,313,315,320,326,331,342,356,368,378,388,403,418,431,459,468,472,482,501,519,531,551,561,39539
19,368,215,0,0,9,16,16,33,44,44,44,84,100,118,138,154,172,184,189,195,215,215,215,215,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39543
4,368,217,0,0,15,19,19,37,41,109,124,124,137,137,153,169,184,201,201,201,217,217,217,217,217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39551
5,528,384,0,11,25,25,25,42,47,117,133,133,146,146,160,180,196,213,215,217,233,233,247,253,257,280,305,323,345,349,358,363,372,374,384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39629
8,528,383,0,10,27,27,30,45,49,118,134,134,144,150,166,183,199,215,216,217,235,235,243,251,257,278,301,322,346,347,356,363,372,373,383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39632
23,368,210,0,0,14,17,18,40,47,47,47,90,106,119,132,151,167,181,192,192,210,210,210,210,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39647
16,368,267,0,5,28,29,29,43,49,117,134,134,153,153,170,186,204,220,225,227,244,244,251,267,267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39695
12,368,263,0,5,21,24,24,45,50,117,133,133,153,153,173,189,204,224,230,231,248,248,253,256,263,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39713
14,800,572,0,23,40,40,40,59,66,134,150,150,174,174,190,203,219,236,241,242,258,258,272,283,288,296,302,305,317,322,324,325,331,335,345,350,368,377,389,398,413,430,442,470,478,485,493,515,528,537,561,572,39715
16,368,268,0,4,22,24,24,47,53,121,137,137,159,159,176,189,209,225,225,225,241,241,250,265,268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39717
18,368,212,0,0,15,18,20,37,48,48,48,89,105,119,134,152,167,182,191,193,211,211,212,212,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39719
19,368,235,0,0,17,18,19,36,42,110,126,126,150,150,163,181,197,208,216,216,235,235,235,235,235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39720
3,800,517,0,11,28,30,31,48,60,60,60,100,117,130,147,163,180,198,199,200,218,218,226,229,241,248,260,271,272,276,291,298,321,327,335,346,367,377,394,401,412,425,432,434,441,453,466,477,489,501,515,517,39726
15,720,380,0,7,21,23,24,35,52,52,52,91,106,121,139,152,171,188,188,188,211,211,222,226,235,241,251,254,255,265,271,278,287,289,295,305,314,320,327,333,339,349,356,361,367,376,380,-1,-1,-1,-1,-1,39738
4,528,395,0,10,24,30,31,46,48,122,138,138,159,159,176,193,204,224,224,228,245,245,257,263,269,291,314,334,356,361,368,374,385,385,395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39780
12,368,250,0,5,19,21,23,35,35,111,128,128,147,147,162,183,196,213,219,220,235,235,240,242,250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39788
20,368,204,0,0,14,14,14,35,44,44,44,81,99,115,130,147,163,181,185,188,204,204,204,204,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39796
1,368,230,0,0,15,20,21,41,45,45,45,90,103,121,137,149,169,187,202,202,221,221,230,230,230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39889
2,368,225,0,0,16,16,16,36,40,110,126,126,143,143,159,173,191,206,209,209,223,223,225,225,225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39890
3,800,518,0,12,27,27,29,43,55,55,55,95,110,128,141,158,176,192,192,192,212,212,220,222,237,244,256,266,269,278,285,295,313,322,330,340,358,373,388,398,407,418,426,432,442,447,458,474,483,492,510,518,39891
8,528,384,0,11,23,26,26,42,48,116,131,131,149,149,164,176,197,212,215,217,235,235,246,252,257,279,304,322,345,347,358,361,370,374,384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39896
9,704,580,0,5,22,22,22,37,49,49,49,87,105,123,138,153,171,186,187,187,202,202,212,212,225,248,273,291,314,315,321,331,340,340,367,386,400,417,430,450,478,493,500,534,547,580,-1,-1,-1,-1,-1,-1,39897
1,368,232,0,3,16,16,21,37,54,54,54,95,109,121,140,157,171,190,203,203,221,221,232,232,232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39973
9,704,577,0,5,22,24,25,40,50,50,50,89,106,119,132,151,168,184,187,190,207,207,207,207,225,247,271,290,312,317,326,328,341,343,366,386,398,419,433,454,479,493,500,533,548,577,-1,-1,-1,-1,-1,-1,39981
15,800,552,0,9,25,32,32,50,57,124,139,139,159,159,176,190,207,221,223,225,239,239,252,263,271,275,283,288,300,304,304,308,313,317,329,336,350,361,369,382,398,412,425,453,462,469,475,498,514,524,540,552,40041
19,368,280,0,4,21,21,24,42,46,114,129,129,146,146,161,175,197,210,239,240,253,253,262,278,280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40045
22,368,222,0,0,14,18,19,36,40,108,121,121,142,142,156,174,190,205,205,205,222,222,222,222,222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40048
23,368,227,0,0,17,20,20,40,43,111,127,127,146,148,162,175,193,203,216,216,227,227,227,227,227,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40049
4,368,195,0,0,15,18,18,36,48,48,48,92,111,111,125,143,158,173,176,176,194,194,195,195,195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40199
