packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
2,496,178,5,18,18,18,18,18,18,18,18,18,36,51,51,51,51,51,51,51,52,55,102,105,108,123,127,145,173,173,173,173,178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6
6,568,1117,10,26,72,72,72,72,72,72,72,72,94,190,190,190,190,190,190,190,191,194,242,244,252,267,273,292,345,457,562,649,726,768,910,975,1072,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
12,552,938,9,28,44,44,44,44,44,44,44,44,58,169,169,169,169,169,169,169,169,173,193,195,203,222,224,240,286,400,504,591,668,709,851,915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,539988
18,568,1099,9,27,72,72,72,72,72,72,72,72,89,198,198,198,198,198,198,198,198,204,221,226,234,258,260,274,311,423,528,616,692,734,875,940,1038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,539994
29,800,3119,0,0,61,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,182,214,226,258,299,315,324,340,394,493,638,711,827,944,1013,1209,1291,1401,1442,1510,1580,1739,1842,1923,2011,2183,2377,2503,2694,2807,2931,3119,540005
30,800,3116,0,0,61,141,141,141,141,141,141,141,141,143,143,143,143,143,143,143,182,213,226,261,302,320,323,349,386,415,500,555,689,803,983,1097,1182,1307,1374,1494,1567,1638,1813,1946,2039,2166,2309,2485,2572,2722,2890,3116,540006
32,528,709,8,23,33,36,36,36,36,36,36,36,106,224,224,224,224,224,224,224,227,232,249,254,256,277,278,293,293,293,323,407,518,594,709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540008
59,800,3071,0,0,38,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,109,132,152,187,219,237,246,268,307,490,706,852,934,1046,1133,1207,1312,1399,1444,1539,1587,1617,1759,1869,1911,2104,2276,2341,2554,2711,2935,3071,540035
66,536,760,8,24,33,33,33,33,33,33,33,33,101,220,220,220,220,220,220,220,220,227,245,250,253,267,268,288,293,293,318,403,514,590,710,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540042
77,800,2929,0,0,38,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,112,138,155,189,227,241,253,273,306,457,610,702,754,884,1014,1079,1152,1242,1349,1434,1469,1574,1713,1823,1876,2050,2196,2306,2520,2611,2793,2929,540053
81,536,740,8,24,33,33,33,33,33,33,33,33,101,220,220,220,220,220,220,220,220,227,244,251,252,268,271,288,297,297,325,408,519,593,715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540057
89,536,784,8,19,32,32,32,32,32,32,32,32,101,220,220,220,220,220,220,220,220,227,246,251,253,267,270,287,292,292,318,403,514,590,710,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540065
36,528,734,5,21,31,38,38,38,38,38,38,38,108,226,226,226,226,226,226,226,228,233,246,256,259,274,276,294,296,296,322,408,519,591,734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540206
39,528,739,5,25,36,38,38,38,38,38,38,38,105,226,226,226,226,226,226,226,228,233,247,255,258,273,276,298,304,304,332,418,529,604,739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540209
55,800,3003,0,0,37,69,69,69,69,69,69,69,69,70,70,70,70,70,70,70,111,139,150,182,209,227,230,244,277,450,648,768,866,945,1049,1126,1224,1305,1399,1496,1538,1583,1718,1851,1958,2087,2233,2282,2497,2618,2867,3003,540225
75,800,2826,0,0,38,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,110,140,153,182,211,225,227,244,277,409,536,627,669,758,880,935,1064,1168,1255,1360,1391,1471,1634,1718,1768,1952,2082,2125,2338,2450,2690,2826,540245
14,800,3152,0,0,19,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,83,147,161,193,211,229,231,254,290,448,596,707,789,854,959,1105,1232,1380,1491,1606,1622,1724,1824,1876,1962,2138,2332,2532,2689,2875,2974,3152,540264
2,496,130,0,19,25,25,25,25,25,25,25,25,32,48,48,48,48,48,48,48,48,54,67,72,74,91,95,114,122,122,122,127,130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540426
0,504,108,7,22,26,26,26,26,26,26,26,26,33,36,36,36,36,36,36,36,36,39,56,56,63,80,80,100,101,101,108,108,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540434
1,544,122,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,32,47,63,68,77,90,108,121,121,121,121,122,122,122,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540435
7,800,2785,0,0,38,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,103,121,133,143,200,214,218,237,282,379,559,614,747,882,982,1069,1098,1232,1359,1394,1432,1535,1596,1741,1793,1954,2077,2184,2365,2540,2670,2785,540441
5,800,3126,0,0,61,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,178,205,224,245,316,332,335,362,395,425,509,565,700,812,994,1102,1193,1318,1384,1505,1578,1644,1824,1957,2049,2175,2317,2494,2581,2732,2899,3126,540589
13,800,2950,0,0,61,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,177,205,223,246,316,334,334,357,399,545,643,754,879,960,1051,1176,1261,1351,1448,1509,1583,1683,1792,1882,1945,2071,2172,2352,2510,2619,2746,2950,540597
20,528,787,5,21,29,29,29,29,29,29,29,29,109,246,246,246,246,246,246,246,246,248,268,279,283,298,299,324,329,329,354,439,551,625,787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540604
28,528,741,5,21,28,30,30,30,30,30,30,30,109,246,246,246,246,246,246,246,246,248,268,277,282,295,304,324,327,327,353,439,550,621,741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540612
36,536,786,5,22,28,28,28,28,28,28,28,28,105,242,242,242,242,242,242,242,242,246,264,275,275,293,294,317,333,333,360,443,555,630,751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540620
42,800,3061,0,0,38,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,101,133,151,173,234,243,250,271,317,475,642,756,858,956,1082,1196,1291,1361,1498,1546,1583,1654,1758,1914,1980,2151,2320,2404,2618,2726,2925,3061,540626
43,536,801,5,23,23,23,23,23,23,23,23,23,105,242,242,242,242,242,242,242,242,247,264,275,279,290,291,309,318,318,345,428,539,615,735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540627
49,800,3014,0,0,37,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,104,132,150,172,234,247,247,267,301,474,690,798,856,976,1105,1163,1290,1407,1442,1508,1544,1637,1830,1939,1971,2162,2300,2414,2627,2720,2867,3014,540633
68,528,721,7,25,26,32,32,32,32,32,32,32,102,223,223,223,223,223,223,223,224,229,246,258,260,280,281,303,309,309,334,419,532,608,721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540652
76,528,748,7,25,29,33,33,33,33,33,33,33,103,223,223,223,223,223,223,223,224,229,245,257,261,275,280,296,298,298,325,410,521,597,748,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540660
107,800,3033,0,0,38,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,111,141,148,174,237,254,255,270,310,484,680,799,899,976,1081,1160,1255,1336,1429,1527,1569,1615,1747,1880,1988,2116,2264,2311,2527,2648,2897,3033,540691
111,800,2853,0,0,38,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,110,141,154,176,237,255,258,273,301,458,646,756,820,893,1001,1096,1228,1332,1403,1463,1502,1530,1659,1746,1804,1947,2071,2139,2351,2466,2717,2853,540695
115,800,3012,0,0,37,69,69,69,69,69,69,69,69,70,70,70,70,70,70,70,111,140,154,176,237,252,253,269,300,475,689,796,854,974,1103,1160,1289,1407,1443,1505,1544,1636,1829,1938,1969,2161,2301,2413,2625,2717,2865,3012,540699
121,536,781,7,24,30,30,30,30,30,30,30,30,100,219,219,219,219,219,219,219,220,223,243,254,256,273,275,286,296,296,325,409,521,595,717,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540705
166,536,735,7,22,29,29,29,29,29,29,29,29,95,219,219,219,219,219,219,219,220,225,242,253,255,276,280,298,304,304,332,416,527,603,723,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540750
168,536,758,7,22,29,29,29,29,29,29,29,29,95,220,220,220,220,220,220,220,220,226,235,254,255,277,279,300,303,303,330,416,528,595,724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540752
176,536,789,7,25,29,29,29,29,29,29,29,29,99,219,219,219,219,219,219,219,220,225,242,254,255,273,278,297,310,310,336,421,532,608,728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540760
194,536,723,7,21,30,30,30,30,30,30,30,30,99,219,219,219,219,219,219,219,220,225,242,254,254,274,277,293,295,295,323,407,518,593,721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540778
199,624,176,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,29,37,59,70,87,96,117,125,125,125,125,125,125,125,125,133,133,133,150,176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540783
201,728,100,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,4,5,13,36,47,64,64,85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,540785
13,800,3223,0,0,61,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,178,206,224,247,299,313,316,332,374,544,660,755,900,984,1086,1201,1296,1445,1551,1628,1703,1792,1956,2115,2219,2301,2403,2590,2721,2867,3007,3223,540805
16,528,737,6,25,34,36,36,36,36,36,36,36,116,252,252,252,252,252,252,252,252,257,273,281,284,302,306,324,330,330,356,440,551,623,737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540808
22,528,782,6,27,35,36,36,36,36,36,36,36,116,252,252,252,252,252,252,252,252,256,273,279,285,305,307,324,327,327,353,437,548,622,782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540814
32,528,749,6,25,33,38,38,38,38,38,38,38,116,252,252,252,252,252,252,252,252,253,273,280,280,303,304,318,331,331,355,443,554,625,749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540824
62,800,2840,0,0,38,69,69,69,69,69,69,69,70,70,70,70,70,70,70,70,102,134,150,172,215,234,234,245,288,421,547,638,684,768,893,946,1077,1181,1268,1374,1406,1483,1648,1734,1782,1965,2096,2139,2353,2461,2704,2840,540854
64,536,816,6,26,33,33,33,33,33,33,33,33,112,248,248,248,248,248,248,248,248,249,269,277,277,298,298,316,321,321,351,435,546,620,742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540856
2,528,739,8,25,30,33,33,33,33,33,33,33,112,248,248,248,248,248,248,248,248,254,271,280,285,305,307,324,324,324,356,440,551,618,739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540936
8,528,762,8,24,31,31,31,31,31,31,31,31,112,248,248,248,248,248,248,248,248,253,267,278,278,306,309,327,327,327,356,442,553,627,762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540942
10,528,782,8,25,31,31,31,31,31,31,31,31,112,248,248,248,248,248,248,248,248,253,270,280,284,303,309,327,329,329,356,442,553,628,782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540944
18,528,784,8,23,32,33,33,33,33,33,33,33,112,248,248,248,248,248,248,248,248,253,270,280,283,300,302,319,323,323,351,434,545,620,784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540952
19,800,3081,0,0,61,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,177,207,224,245,314,331,333,354,396,533,659,709,820,914,960,1139,1208,1296,1378,1443,1533,1663,1832,1996,2096,2226,2330,2520,2715,2786,2924,3081,540953
41,536,803,8,25,30,30,30,30,30,30,30,30,108,245,245,245,245,245,245,245,245,249,267,273,273,295,296,314,318,318,343,428,540,616,737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540975
48,800,3026,0,0,38,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,105,133,149,171,232,251,255,273,313,488,703,810,867,989,1118,1175,1303,1420,1456,1520,1558,1648,1843,1952,1984,2175,2314,2427,2639,2733,2879,3026,540982
53,536,809,8,24,28,28,28,28,28,28,28,28,108,244,244,244,244,244,244,244,244,249,266,277,277,299,302,317,323,323,347,434,545,621,741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540987
58,536,791,8,23,30,30,30,30,30,30,30,30,108,244,244,244,244,244,244,244,244,249,266,278,279,297,301,314,314,314,345,429,540,615,736,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540992
4,568,1076,9,22,72,72,72,72,72,72,72,72,92,190,190,190,190,190,190,190,191,195,214,230,241,264,265,288,336,449,553,636,717,758,900,966,1063,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,541038
10,568,1089,9,25,72,72,72,72,72,72,72,72,92,190,190,190,190,190,190,190,191,195,215,229,240,259,265,289,320,433,537,626,701,742,883,948,1045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,541044
6,528,733,8,23,30,34,34,34,34,34,34,34,111,248,248,248,248,248,248,248,248,252,271,271,277,293,295,316,318,318,344,430,540,616,733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,541146
9,800,2949,0,0,61,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,178,207,223,254,308,325,327,343,389,563,642,689,839,966,1037,1177,1226,1306,1385,1401,1484,1557,1689,1808,1916,2088,2216,2408,2527,2601,2764,2949,541149
11,800,3231,0,0,61,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,177,205,224,253,308,321,325,344,383,551,667,762,907,990,1093,1209,1303,1452,1557,1635,1708,1800,1963,2122,2226,2304,2409,2596,2728,2876,3015,3231,541151
13,800,2940,0,0,61,141,141,141,141,141,141,141,141,143,143,143,143,143,143,143,178,206,224,254,308,325,326,344,387,535,633,744,869,950,1042,1170,1253,1344,1441,1501,1574,1676,1783,1874,1935,2061,2160,2342,2498,2607,2736,2940,541153
15,800,3105,0,0,61,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,178,204,224,254,308,328,328,346,387,528,633,691,820,935,1093,1209,1323,1428,1472,1540,1609,1685,1816,1930,1972,2109,2252,2428,2548,2705,2873,3105,541155
26,528,763,8,23,28,28,28,28,28,28,28,28,111,248,248,248,248,248,248,248,248,252,267,274,276,294,294,312,323,323,349,433,545,619,763,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,541166
29,528,733,8,24,31,32,32,32,32,32,32,32,111,248,248,248,248,248,248,248,248,252,271,271,276,292,292,315,321,321,349,433,544,620,733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,541169
37,800,3219,0,0,37,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,105,133,151,180,224,241,245,262,314,473,673,807,901,965,1072,1163,1316,1397,1504,1609,1652,1707,1866,1998,2031,2294,2463,2573,2789,2922,3085,3219,541177
12,528,707,9,18,30,32,32,32,32,32,32,32,103,223,223,223,223,223,223,223,223,228,247,249,255,270,274,288,293,293,321,405,516,592,707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,541386
15,800,3121,0,0,61,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,186,215,226,255,314,331,334,351,396,542,648,706,834,949,1107,1222,1339,1443,1487,1555,1626,1702,1833,1949,1990,2124,2267,2443,2563,2721,2888,3121,541389
39,800,2924,0,0,37,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,107,140,153,178,230,245,250,268,306,454,646,765,866,941,1044,1125,1227,1307,1349,1411,1453,1473,1628,1762,1816,2005,2152,2243,2455,2573,2779,2924,541413
44,536,773,9,24,30,30,30,30,30,30,30,30,97,217,217,217,217,217,217,217,219,224,242,248,249,265,270,285,285,285,319,403,515,590,711,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,541418
48,536,720,9,24,27,27,27,27,27,27,27,27,97,217,217,217,217,217,217,217,219,224,241,247,250,267,270,283,291,291,318,402,513,588,709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,541422
53,800,2922,0,0,37,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,109,139,154,182,230,245,249,272,299,450,604,696,748,876,1008,1073,1146,1236,1343,1428,1462,1568,1706,1816,1867,2043,2189,2299,2513,2603,2786,2922,541427
69,800,2720,0,0,61,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,182,214,227,255,313,330,334,354,393,484,572,672,749,840,883,958,1046,1154,1214,1276,1342,1468,1523,1631,1733,1831,1938,2065,2217,2338,2520,2720,541443
86,528,757,9,23,30,33,33,33,33,33,33,33,103,223,223,223,223,223,223,223,223,228,247,252,255,276,278,295,300,300,323,410,521,597,757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,541460
