packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
2,368,347,0,4,18,24,24,41,45,131,232,238,259,259,272,292,308,323,324,324,346,347,347,347,347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39449
6,528,398,0,5,17,24,24,40,51,51,51,150,157,177,190,209,224,240,241,243,260,260,280,280,300,307,317,324,333,340,347,356,375,385,398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39453
21,368,347,0,4,19,20,24,37,42,127,228,235,254,256,271,288,303,320,328,328,346,346,347,347,347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39468
5,528,525,0,5,19,28,28,43,47,133,234,241,260,260,279,294,312,330,333,333,350,350,364,368,373,388,406,416,438,453,470,481,498,512,525,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39475
11,648,683,0,4,20,28,28,46,51,136,237,244,262,262,277,297,313,330,334,334,347,349,375,375,386,404,417,435,451,468,479,499,517,538,550,566,583,598,610,630,639,666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39481
22,368,400,0,2,20,29,30,45,48,135,235,242,261,261,277,295,307,324,332,332,355,355,368,372,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39492
25,368,355,0,4,18,27,27,45,47,136,237,243,263,263,279,296,314,331,335,335,351,351,355,355,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39495
23,368,342,0,4,21,24,24,39,45,130,231,237,256,256,269,288,301,321,324,324,339,342,342,342,342,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39521
4,368,349,0,4,18,24,24,42,46,132,233,239,260,260,281,299,316,331,332,332,349,349,349,349,349,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39528
15,800,786,0,20,37,39,39,58,59,146,247,254,278,278,295,314,330,342,342,345,363,364,376,394,415,426,438,450,467,480,484,490,501,515,528,536,555,571,586,606,622,637,655,673,684,699,710,727,739,746,768,786,39539
