packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
3,800,441,5,20,30,30,30,30,30,30,30,30,67,113,113,113,113,113,113,113,113,126,145,152,168,184,203,223,228,235,256,256,258,262,273,290,302,322,331,333,337,343,348,355,362,369,375,388,403,411,422,441,685772
11,416,204,5,18,18,18,18,18,18,18,18,18,56,105,105,105,105,105,105,105,106,114,130,137,154,170,190,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,685816
3,416,203,1,17,17,17,17,17,17,17,17,17,53,102,102,102,102,102,102,102,102,108,130,135,153,167,185,203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,685952
1,480,273,6,20,21,25,25,25,25,25,25,25,30,39,39,39,39,39,39,39,81,126,138,158,175,192,211,226,244,253,273,273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686034
11,416,200,5,17,17,17,17,17,17,17,17,17,53,103,103,103,103,103,103,103,103,111,129,136,152,167,185,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686068
9,416,236,5,17,17,24,24,24,24,24,24,24,27,36,36,36,36,36,36,36,79,123,135,167,182,196,220,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686078
4,416,241,6,18,21,22,22,22,22,22,22,22,26,36,36,36,36,36,38,38,80,124,131,171,188,203,219,241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686145
4,448,252,1,20,23,26,26,26,26,26,26,26,31,40,40,40,40,40,40,40,83,127,138,169,184,198,218,234,240,252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686169
3,800,437,5,18,32,32,32,32,32,32,32,32,67,116,116,116,116,116,116,116,118,122,140,145,162,176,197,212,217,228,243,243,250,252,264,283,295,316,323,323,329,335,341,349,353,361,366,382,395,409,414,437,686288
10,432,214,5,19,25,25,25,25,25,25,25,25,60,105,105,105,105,105,105,105,105,116,130,137,148,170,183,202,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686295
11,416,202,5,21,21,21,21,21,21,21,21,21,57,104,104,104,104,104,104,104,104,114,126,134,151,166,184,202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686488
