packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
2,368,340,0,0,17,17,37,53,59,115,205,226,246,258,272,288,301,321,324,324,340,340,340,340,340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23748
6,800,1087,0,29,45,45,59,72,107,194,220,243,244,260,280,294,312,330,330,330,351,351,400,437,456,485,498,530,545,571,588,611,637,669,693,707,727,746,772,802,832,868,879,895,914,929,953,979,1002,1022,1060,1087,23752
4,800,793,0,26,44,45,57,73,108,196,222,244,247,261,275,292,309,327,337,337,353,353,365,367,387,389,398,402,411,419,427,435,439,449,459,471,489,498,518,540,564,601,610,627,644,667,678,695,726,754,777,793,23767
2,368,341,0,0,18,18,34,54,62,112,206,228,248,255,274,289,307,322,328,329,341,341,341,341,341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23774
8,368,335,0,0,16,17,28,46,81,172,199,219,225,238,254,270,288,303,303,321,335,335,335,335,335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23780
0,368,302,0,4,26,26,29,43,55,84,137,163,191,193,213,231,236,236,256,263,284,284,294,299,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23812
3,800,848,0,14,30,34,51,63,68,128,217,239,250,268,283,302,316,334,340,345,360,360,371,383,416,429,449,462,487,502,533,544,567,603,624,637,652,666,682,695,701,719,731,737,737,767,782,789,808,816,822,848,23815
0,368,316,0,4,26,26,26,43,60,83,140,169,202,209,228,243,249,249,266,275,298,298,309,313,316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23841
7,368,367,0,0,17,21,37,50,57,111,203,225,247,252,268,287,303,319,322,348,367,367,367,367,367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23848
2,368,342,0,0,20,20,36,50,59,113,203,225,251,260,270,292,309,323,327,331,342,342,342,342,342,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23853
8,368,342,0,0,13,13,29,45,72,161,186,211,214,232,248,265,283,300,308,321,342,342,342,342,342,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23859
3,800,914,0,14,30,36,52,68,74,130,218,243,256,265,279,299,310,328,341,344,362,362,372,385,418,429,451,464,495,507,520,533,572,588,614,633,656,680,695,713,731,753,762,779,792,806,825,845,859,870,886,914,23863
1,368,350,0,2,17,19,30,44,74,165,192,214,214,232,251,267,285,299,311,315,329,329,340,350,350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23871
2,368,345,0,0,21,22,38,52,58,115,204,227,250,259,275,287,307,323,328,330,345,345,345,345,345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23922
5,368,313,0,0,15,17,27,43,74,163,189,210,215,228,244,261,276,293,293,293,313,313,313,313,313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23925
11,368,393,0,0,18,21,37,51,58,110,203,220,252,260,278,295,309,327,329,372,393,393,393,393,393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23940
7,368,345,0,0,17,17,37,55,63,119,207,231,244,252,270,284,302,315,323,330,345,345,345,345,345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23959
2,368,344,0,0,20,22,38,38,62,117,206,228,245,253,270,287,302,321,321,326,344,344,344,344,344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23963
7,368,422,0,0,22,24,38,53,58,112,200,226,250,255,276,292,311,326,330,405,422,422,422,422,422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23977
