size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
182,368,2,5,21,23,27,40,49,61,66,71,98,98,116,132,144,165,165,172,182,182,182,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200831
187,368,7,7,18,22,25,38,45,59,60,69,94,94,112,129,140,160,165,171,187,187,187,187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200836
206,368,0,10,23,27,30,40,56,67,73,79,101,103,120,134,137,137,149,154,169,169,189,199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200838
196,368,8,5,22,24,26,42,51,63,63,74,98,99,116,130,147,168,172,180,196,196,196,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200846
199,368,2,5,22,23,28,44,51,66,69,77,102,102,119,136,152,174,174,180,199,199,199,199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200850
192,368,2,5,24,26,28,46,54,67,70,78,101,102,120,136,152,171,172,178,192,192,192,192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200861
187,368,2,5,21,21,27,41,49,62,66,74,91,91,111,126,147,163,163,172,187,187,187,187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200871
186,368,7,5,22,23,24,39,46,59,59,65,92,94,109,122,146,161,165,174,186,186,186,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200876
517,800,4,28,44,45,45,66,72,79,83,92,93,112,130,144,158,178,182,185,198,198,223,235,249,255,261,264,286,292,306,315,319,332,342,352,361,366,378,385,393,408,416,423,428,439,449,461,473,486,503,200911
183,368,5,5,21,21,25,40,48,57,61,70,72,95,112,127,144,159,167,167,183,183,183,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200985
174,368,4,5,24,25,25,43,49,56,60,71,73,89,106,121,139,157,157,159,174,174,174,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201003
181,368,7,5,27,27,28,41,52,60,63,73,75,91,108,121,141,160,164,166,181,181,181,181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201006
184,368,2,5,23,25,26,41,50,64,67,71,89,89,107,125,141,162,162,170,184,184,184,184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201012
203,368,7,5,23,24,28,41,47,60,67,73,88,88,106,122,139,158,158,187,203,203,203,203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201017
234,368,6,5,22,24,27,40,49,56,65,71,93,93,109,125,143,165,165,215,234,234,234,234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201026
184,368,2,5,21,22,25,41,48,61,61,72,87,90,108,124,143,163,163,168,184,184,184,184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201041
504,800,4,18,33,36,37,54,59,66,70,79,79,101,116,131,151,166,169,171,185,185,213,221,236,240,248,257,269,280,292,298,306,318,326,340,345,353,364,371,384,392,401,409,415,422,434,447,460,475,491,201043
184,368,8,5,22,22,26,42,48,53,60,69,69,91,107,121,140,161,161,169,184,184,184,184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201066
229,368,1,11,26,26,26,45,49,55,61,68,71,88,107,122,140,152,168,173,185,185,210,222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201068
174,368,8,5,22,22,22,39,46,54,58,65,70,88,105,123,139,155,156,162,174,174,174,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201084
200,368,0,10,28,29,33,47,56,68,72,76,85,85,111,127,127,127,141,147,161,161,182,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201104
209,368,0,10,28,30,31,50,58,71,75,81,101,104,121,136,136,141,153,156,172,172,193,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201150
517,800,5,22,42,42,44,60,66,73,76,86,86,112,126,145,161,174,178,180,193,193,223,233,247,252,258,268,281,292,304,312,319,330,339,350,356,365,374,383,391,402,414,419,424,436,447,456,468,483,501,201155
189,368,9,7,18,24,26,38,47,54,57,67,70,91,104,127,144,165,165,171,189,189,189,189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201159
238,368,1,10,30,30,31,49,54,61,66,76,77,103,117,139,156,172,179,183,200,200,220,232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201161
183,368,4,7,20,24,25,39,48,51,58,69,69,95,113,132,148,165,165,165,183,183,183,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201164
195,368,8,5,21,21,26,43,51,62,69,76,99,99,117,134,150,169,172,179,195,195,195,195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201187
