size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
586,800,3,26,32,43,49,51,51,55,61,69,82,88,101,101,104,105,115,117,123,135,151,163,185,204,220,236,250,268,287,295,304,316,333,351,372,387,403,413,425,434,454,473,486,498,506,521,536,551,567,599377
272,448,5,26,37,44,54,55,55,59,69,70,81,88,97,97,100,100,109,114,128,139,151,167,182,191,220,243,255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599379
298,480,1,31,37,51,62,62,63,65,76,76,85,96,104,106,107,108,118,122,136,146,160,172,184,204,223,243,259,276,295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599399
260,432,8,31,40,54,61,61,64,66,77,80,93,104,112,112,115,115,125,128,139,146,160,169,189,209,226,247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599406
254,416,9,29,36,49,58,59,59,61,71,76,81,91,101,102,102,104,114,114,131,143,155,170,188,212,235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599431
400,576,7,28,41,54,60,62,63,63,75,79,92,102,110,112,113,114,125,128,135,143,164,174,197,213,240,257,271,289,307,312,322,331,353,366,383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599453
260,432,7,24,36,48,51,56,56,59,67,72,83,96,105,105,105,108,115,124,131,139,159,173,185,209,228,246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599645
254,416,5,27,37,50,56,58,59,59,70,75,84,91,99,101,101,104,114,117,131,143,153,170,190,215,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599667
243,416,11,22,37,47,57,57,60,61,70,75,85,98,108,109,110,110,121,126,132,140,159,172,189,206,228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599697
291,480,1,29,41,54,60,60,63,63,73,76,88,95,102,104,106,106,118,122,135,145,159,176,192,206,225,244,261,272,291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599711
